StrippedCellLineName,Cancer_Type,mean_zscore,OXPHOS_state,EFR3A,MRPL58,EP300,ITGAV,TAFAZZIN,DNM1L,COQ4,NDUFC2,MICOS10,RAB6A,MYH9,TIPARP,CFLAR,SPTSSA,NDUFS1,SNAP23,RRAGC,ARHGEF7,CDK6,TRAF2,NCKAP1,STAMBP,COASY,ZFP36L1,ENO1,NDUFB8,FERMT2,APC,ARID1A,BRAF,CREBBP,FAT1,KMT2D,KRAS,NF1,PIK3CA,PTEN,TP53
SNU1327,Non-SmallCellLungCancer,0.241707089915,OXPHOS_high,0.229197713803396,0.137142174151772,0.0243305053100146,0.49592572527796,0.0568297502733552,0.0590520008445862,0.0147589249779225,0.201029337672231,0.459641173076121,0.619063821830865,0.140643726603717,0.638285651893418,0.582146770461927,0.482625294934189,0.414649790285328,0.895674238135915,0.123023277556118,0.0978746615047095,0.0407131592635127,0.159634456336339,0.284566340164318,0.232036503218512,0.725146925724956,0.0318904177782567,0.59080306992691,0.281411422967864,0.233116996327208,0,0,0,0,0,0,0,0,0,0,1
SNU1544,ColorectalAdenocarcinoma,-0.0282860146001527,0,0.0583988398804313,0.631350239213672,0.349262810086692,0.0815765807526475,0.143426667034392,0.356866294413561,0.612590759891669,0.687346518400753,0.558418114179544,0.429507035634262,0.129733822892215,0.639269698041445,0.0985747714823541,0.920473297791586,0.0884355879291137,0.960488897006537,0.16295433156175,0.0254017100918474,0.200753608637465,0.326892060201826,0.0651448827113223,0.792621025116792,0.030797969745637,0.0422005014601734,0.0477575710939032,0.243318267739869,0.0358537271668556,1,1,0,0,1,1,0,0,1,0,0
SNU201,DiffuseGlioma,0.063635053936136,0,0.043970525042212,0.257542191779538,0.0299124753837886,0.980760945954115,0.0229062305553772,0.0873906382779819,0.144621654938257,0.104535385127539,0.0753903879269111,0.0304734528980679,0.0062816115963276,0.0994541542166012,0.295359691095521,0.33339135277033,0.0503875618510539,0.954278055408468,0.0168859328753225,0.0244059419190493,0.910291858763622,0.124813386839838,0.835442812954659,0.13714719226723,0.0395345815365092,0.130193913218966,0.0103428734579224,0.0544210323813105,0.96334421097258,0,0,0,0,0,0,0,0,0,0,0
SNU213,PancreaticAdenocarcinoma,-0.484145693307292,OXPHOS_low,0.998328581124057,0.380723577309457,0,0.340236167995094,0.139874223315463,0.0692077882068629,0.0996221337445504,0.248578990573902,0.130269655680225,0.999734246896541,0.983550364614001,0.280175504169601,0.999472168934406,0.292639406617377,0.0956097768788786,0.983247246656026,0.868090978675484,0.983129585337129,0.986710885337061,0.0904776972583555,0.97404512089641,0.117057955665638,0.117230958016496,0.926536538599727,0.157777141273282,0.0767756408247322,0.848612139094037,0,0,0,0,0,0,1,0,0,0,1
SNU2535,Non-SmallCellLungCancer,-0.269443537229721,OXPHOS_low,0.0101147270829312,0.0473796927962947,0.0158301605432906,0.144140478412905,0.0228096837083373,0.504741455487707,0.642586103995201,0.20736968914673,0.149623856722124,0.960396040546971,0.607439208988937,0.442041852392263,0.835376993621089,0.422837038049358,0.606321084685671,0.999107329878925,0.112131154320267,0.344138197616316,0.155880148159394,0.0089400591994557,0.333503394984036,0.21119023853423,0.155387014036075,0.899795596657216,0.0818253658506098,0.17165831418587,0.384344169016489,0,0,0,0,0,0,0,0,0,0,0
SNU349,RenalCellCarcinoma,-0.490983779724973,OXPHOS_low,0.0845830954245779,0.187808371385516,0.0229451273887162,0.998135842836213,0.0640813579738391,0.474504018381787,0.0178509784388561,0.134711861710704,0.0442185825493117,0.0347091162705742,0.501878853423581,0.62142299550693,0.425201521616814,0.569898192066828,0.0163898565207209,0.352270718787005,0.157329520869454,0.32413576004634,0.978444907160176,0.021899089029577,0.98635122913748,0.952250850173262,0.0372728732941874,0.143353414786436,0.0271003762319597,0.0294168987467011,1,0,1,0,0,0,1,0,0,0,0,0
SNU410,PancreaticAdenocarcinoma,0.0390601233348166,0,0.193123477959993,0.351589514853677,5.93821987444009e-05,0.993760011645668,0.531943396566534,0.161121338599111,0.333504879006724,0.377429198155502,0.168848248951668,0.11210899673043,1,0.943844105342746,0.732701184749222,0.577818411358006,0.291512536630993,0.128030016249639,0.461254511708501,0.180906924308632,0.460396784382424,0.336499334300384,0.639254272724851,0.297875508803515,0.2773963328176,0.0852842048204324,0.607886013043008,0.308915543931338,0.9863749668847,0,0,0,1,0,0,1,0,0,0,1
SNU46,HeadandNeckSquamousCellCarcinoma,0.0779300459435943,0,0.383783737611409,0.216372774004573,0.35516010867863,0.193586453430005,0.353100984401874,0.0444005015548397,0.845008697104528,0.558944480132044,0.28897561147455,0.553802240077097,0.161176956843657,0.0146528525848366,0.205575221170343,0.470087003907065,0.105729620510791,0.1379261336511,0.0977695211285621,0.365759055997,0.699630239390932,0.153940344126341,0.209111645984531,0.830251825741395,0.0415333963468805,0.0181244855993648,0.38288152216616,0.350717706108732,0.656760502172554,0,0,0,0,1,1,0,0,0,0,1
SNU503,ColorectalAdenocarcinoma,0.0597622558250092,0,0.043564222366397,0.273837362289594,0.796644681437602,0.0498540911691812,0.104276869780175,0.79993322684079,0.280450864536284,0.345901719684273,0.16524043393794,0.00278180091093,0.0579805612975746,0.233697594743491,0.957832107818707,0.0447182941214371,0.227526057571483,0.961735225808674,0.0277818687902838,0.0633671838037052,0.462070833998372,0.144937668610658,0.392505311032458,0.0716065535779613,0.0175113669083697,0.658781234831716,0.652030608918681,0.166195535927122,0.23694673922976,1,0,0,0,0,0,0,0,0,0,1
SNU61,ColorectalAdenocarcinoma,-0.0572455326101737,0,0.134294396736808,0.596130910374412,0.132661162064555,0.736714097773922,0.366827329349293,0.401930888426122,0.797002045783139,0.659178337644182,0.460165611966104,0.760909041411395,0.0001258028555544,0.213020690326729,0.994953112432205,0.20405477925072,0.273966090845157,0.895346527516198,0.195654718457165,0.376074651033,0.197511591462849,0.0862160885503395,0.966520094410846,0.0680912213320125,0.425143542956672,0.0485239338041362,0.138856396939671,0.572366531521077,0.611467529853106,1,0,0,0,0,0,1,0,0,0,1
SNU626,DiffuseGlioma,0.339558494028973,OXPHOS_high,0.32567781794094,0.172246922573173,0.0405548392930124,0.532154546151969,0.24286360144786,0.862781445945412,0.458735326707865,0.0876272512930616,0.0968686543417651,0.0356452711474175,0.760835434802563,0.0477176445675487,0.165594564369601,0.0218842457391102,0.133884649067493,0.888677569139714,0.0834023814703379,0.022117443725081,0.132455498548065,0.0517971790773369,0.354600042605501,0.624069796737291,0.130260932238162,0.0476163447685691,0.0278735236345051,0.0629777296660181,0.981211220596335,0,0,0,0,0,0,0,0,0,0,1
SNU738,DiffuseGlioma,-0.0222202916440282,0,0.0212193878212341,0.432967420153387,0.741181072751707,0.650593869762675,0.120963024361101,0.973354850359126,0.620486132856865,0.471234843808019,0.197271597513235,0.0172528427918215,0.0732978297172166,0.563994001653553,0.875925170626223,0.933569528601348,0.423067084423551,0.990628844729216,0.13199683918631,0.448600238882481,0.13094474801714,0.9601324620584,0.333513209056833,0.879766977982406,0.473245353615455,0.0918421438980559,0.580397940363306,0.302318816539849,0.943169502151677,0,0,0,0,0,0,0,0,0,0,1
SNU8,OvarianEpithelialTumor,-0.358548379763727,OXPHOS_low,0.994927762829395,0.401957939752955,0.0558418882336286,0.0270798618107044,0.711360642215036,0.708822107988242,0.981254085280792,0.655450111911689,0.327233587131814,0.0128830217107297,0.990404531445797,0.881317251208062,0.999997074380469,0.893102774687934,0.256180049631049,0.751897000184001,0.938355378583284,0.973865085186546,0.0154851154065242,0.981587286326836,0.903130016735089,0.283069655327526,0.983489730719334,0.950549501924886,0.988285209740796,0.300864125733972,0.416516717250966,0,0,0,0,0,0,1,0,0,0,1
SNU81,ColorectalAdenocarcinoma,0.131386783188796,0,0.0013788453518479,0.0074034904920875,0.0781559805605024,0.183726516993181,0.0211566895556781,0.622869556877844,0.0421207125172157,0.0464686805820728,0.934585397213388,0.158186733925074,0.219031963623885,0.100522055288793,0.845611936041581,0.410071439609424,0.0606419703169919,0.999999999323115,0.531642130197703,0.147356423207887,0.8146032520203,0.479649474587536,0.301224100493704,0.862160749917982,0.399153384186241,0.0152725369222923,0.479660334529091,0.0627996757627281,0.0592935259288837,1,0,0,0,0,0,1,1,0,1,1
SNU840,OvarianEpithelialTumor,-0.246436479721256,OXPHOS_low,0.40960925296063,0.151267447862687,0.236354966278004,0.138558807139846,0.0377098274998277,0.961696328420558,0.862978900817826,0.882241970535447,0.505477264237478,0.159684345857712,0.0118214921807382,0.052477565234685,0.890165277797816,0.852951145315132,0.205251872936485,0.936341668329917,0.386027680471645,0.479442090753272,0.978214529839251,0.26843285975052,0.475216905234012,0.503673298784884,0.312691302386482,0.897720736456318,0.380301993479852,0.613487722252742,0.597601812208283,0,0,0,0,0,0,0,0,1,0,0
SNUC1,ColorectalAdenocarcinoma,0.252539549685976,OXPHOS_high,0.952396270114202,0.0333726419959611,0.0549839876061988,0.0075232552551171,0.599708299901641,0.273498232467946,0.352188472678025,0.0649537641079664,0.738521826296091,0.231048831634385,0.0065168633555024,0.546943565999897,0.994981935820333,0.190447779228181,0.134956381611505,0.996250652303638,0.188350134584398,0.0358557354880847,0.976418811689265,0.163783683112533,0.410840225744995,0.823286241398263,0.761740763498447,0.120486077553457,0.707313087997342,0.223016066417383,0.0046533713990965,0,0,0,0,0,0,0,0,0,0,1
SNUC4,ColorectalAdenocarcinoma,0.429003773486699,OXPHOS_high,0.0285081886217955,0.404946521178068,0.924394657379062,0.150363738756389,0.947379028411823,0.583558730616684,0.799560241333932,0.479735826864622,0.979303187135035,0.774887270522479,0.900927346417138,0.0855032667158689,0.132962237585928,0.356861283723642,0.256113581808105,0.978189904099427,0.174869855002377,0.542393905043843,0.813365189057485,0.156051764234966,0.168581402062899,0.29615681959583,0.9265769728181,0.0909459011761644,0.044621239739231,0.308856682498924,0.0262871883141694,1,0,0,0,0,1,0,1,1,1,1
SNUC5,ColorectalAdenocarcinoma,-0.123117740101251,OXPHOS_low,0.541420620567986,0.880229264464422,0.0272963448442256,0.0263323792725211,0.264958274385156,0.677594566843665,0.0735682854121089,0.0481446264571321,0.682490313591413,0.983460014940593,0.897064961704435,0.86485244400392,0.978837276453819,0.202962480045254,0.272880135541586,0.998708931205943,0.136790440684323,0.431644196720392,0.32881523412051,0.170776162472599,0.112980814782344,0.152966282741421,0.344144979606041,0.208150801743992,0.94764214548142,0.185805812626342,0.104019716876233,1,1,1,1,0,1,0,0,1,0,1
SU8686,PancreaticAdenocarcinoma,-0.609512638289769,OXPHOS_low,0.774863444196829,0.223887735824145,0.000154627624823,0.377110720078223,0.300783118851727,0.215171646199042,0.089010779375222,0.0333694318026349,0.259834734353421,0.332026583324218,0.851187292034751,0.744545337900519,0.992000264681101,0.307551094448389,0.0127284645921243,0.862969856687143,0.0662662691229781,0.826555811856326,0.79087563859771,0.350798546960032,0.901941607308232,0.0880271563494873,0.365393147476331,0.674414359597162,0.108585016573276,0.0177032331946462,0.605715339989242,0,0,0,0,0,0,1,0,0,0,1
SUIT2,PancreaticAdenocarcinoma,0.190305190436381,OXPHOS_high,0.12427134128907,0.414674571689934,0.0653541769082027,0.902276381994051,0.121634023371347,0.714874797200563,0.157616771201703,0.304874724111696,0.933642610282782,0.215609497466334,0.933451713213609,0.0952165488876309,0.878208525694968,0.43109303912022,0.0612099109170589,0.888433838816592,0.495169742571393,0.117957448919381,0.386613215885568,0.747444277594683,0.516135919748196,0.792988545795674,0.787417132334736,0.0330828302177287,0.201601530383048,0.091078869166272,0.0979185039789431,0,1,0,0,0,0,1,0,0,0,1
SUM102PT,InvasiveBreastCarcinoma,-3.7536916853502,OXPHOS_low,0.953300806337783,0.156799812872243,0.0008302494978086,0.0531689216097694,0.0556175425894503,0.0350225485500458,0.194770819842087,0.149590344570941,0.102263344972932,0.899822421970401,0.793669946064416,0.296823341141797,0.990050886422807,0.233393702531309,0.0872262182123929,1,0.237536546026413,0.893535874821961,0.924988318952251,0.764598982411048,0.23473512125321,0.921422234417763,0.0689351390669435,0.102750376302376,0.192641899541524,0.117870109178432,0.0759260997198621,0,0,0,0,0,0,0,0,1,0,0
SUM1315MO2,InvasiveBreastCarcinoma,-0.00865722104797453,0,0.068173967439574,0.671263905241494,0.0098590124027157,0.974159563818913,0.655062493557414,0.991839361208891,0.495936284921524,0.700785599444562,0.976236460322677,0.0331021106163273,0.989813428231079,0.161695915245518,0.0714852800927201,0.685990349263912,0.192437078129043,0.990561446922481,0.778089374169637,0.980719395814994,0.938447247291076,0.0734414456714746,0.617600133315501,0.335408854332863,0.205524791852379,0.331348435901635,0.557171099847433,0.205234999164576,0.992784705297414,0,0,0,0,0,0,0,0,0,0,1
SUM149PT,InvasiveBreastCarcinoma,-0.00755524748774604,0,0.844102138116023,0.740290238020947,0.0038183715824339,0.0999247638419347,0.111209323424667,0.957081900126968,0.82459621215337,0.682549892696642,0.0068164425018673,0.19855227113522,0.355485696695173,0.0189878422940455,0.256676583910611,0.0157646468402419,0.116429184575589,0.99489469885196,0.500762845766823,0.743674304822953,0.529417980000334,0.916664186520493,0.0636122063455078,0.231510845322402,0.855627322971728,0.584894451510205,0.123128173386328,0.237814073504706,0.268660168470758,0,0,0,0,0,0,0,1,0,0,1
